SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SUDARSCHEM, EQ, 27-Aug-2020,472.45,472.95,474.5,463.6,470,469.05,467.63,203004,949.3,8876,73675,36.29
SUJANAUNI, BE, 27-Aug-2020,0.35,0.35,0.35,0.3,0.35,0.3,0.32,259502,0.84,96, -, -
SUMEETINDS, EQ, 27-Aug-2020,2.6,2.7,2.7,2.7,2.7,2.7,2.7,82531,2.23,43,82531,100
SUMICHEM, EQ, 27-Aug-2020,287.6,289.8,289.8,283,285.35,284.45,285.39,204227,582.84,3330,131838,64.55
SUMIT, EQ, 27-Aug-2020,10,10.2,10.2,9.8,10.05,10.05,10,22331,2.23,92,17672,79.14
SUMMITSEC, EQ, 27-Aug-2020,397.85,398.55,411,395.5,395.5,398.4,404.19,6166,24.92,268,3970,64.39
SUNCLAYLTD, EQ, 27-Aug-2020,1887.15,1895.85,1906,1842.75,1850,1860.55,1873.11,4545,85.13,847,2865,63.04
SUNDARAM, EQ, 27-Aug-2020,1.35,1.4,1.4,1.3,1.4,1.4,1.37,567785,7.77,365,419660,73.91
SUNDARMFIN, EQ, 27-Aug-2020,1470.35,1509,1541,1491.05,1503.9,1504.95,1511.32,50375,761.33,7055,29974,59.5
SUNDARMHLD, EQ, 27-Aug-2020,61.05,60.5,62.4,60,60.6,60.3,60.77,188583,114.6,814,161643,85.71
SUNDRMBRAK, EQ, 27-Aug-2020,272.6,267.05,285,267.05,269.1,272.8,274.26,4295,11.78,441,2371,55.2
SUNDRMFAST, EQ, 27-Aug-2020,467.85,480,493.2,471.15,476.95,476.35,482.02,120441,580.55,5154,61170,50.79
SUNFLAG, EQ, 27-Aug-2020,46.8,47,47.3,45.65,46,46,46.37,295509,137.02,1835,177349,60.01
SUNPHARMA, EQ, 27-Aug-2020,525.15,528.95,537,524.4,537,532.25,530.41,8564631,45427.65,96600,3517921,41.07
SUNTECK, EQ, 27-Aug-2020,257.5,276.9,307.7,271.3,275.5,276.05,277.68,1673529,4647.1,25383,238684,14.26
SUNTV, EQ, 27-Aug-2020,485.1,488.9,494.5,480.05,480.5,481.7,485.89,2126371,10331.78,26095,261694,12.31
SUPERHOUSE, EQ, 27-Aug-2020,107.05,113.1,115,106,106.2,107,109.01,84929,92.58,1367,44062,51.88
SUPERSPIN, EQ, 27-Aug-2020,4.6,4.6,4.75,4.4,4.4,4.4,4.47,54116,2.42,107,41179,76.09
SUPPETRO, EQ, 27-Aug-2020,229.2,229.2,231.8,222.1,223.5,223.85,226.37,82603,186.99,1883,54732,66.26
SUPRAJIT, EQ, 27-Aug-2020,192.7,191,194.9,188.1,189.1,188.75,191.18,202334,386.83,4543,108934,53.84
SUPREMEENG, SM, 27-Aug-2020,16.3,16.75,17,16.75,17,16.85,16.8,24000,4.03,6,12000,50
SUPREMEIND, EQ, 27-Aug-2020,1330.85,1337.55,1375,1325,1351.9,1348.8,1346.83,29790,401.22,4147,17147,57.56
SUPREMEINF, BZ, 27-Aug-2020,11.7,11.7,11.7,11.15,11.15,11.15,11.15,2282,0.25,14, -, -
SURANASOL, EQ, 27-Aug-2020,7.2,7.2,7.45,7.05,7.25,7.15,7.2,12122,0.87,83,10153,83.76
SURANAT&P, EQ, 27-Aug-2020,3.85,3.7,4.15,3.7,4.15,4.1,3.98,77898,3.1,141,49894,64.05
SURYALAXMI, EQ, 27-Aug-2020,18.5,18.5,18.6,18,18.5,18.4,18.38,4444,0.82,32,4341,97.68
SURYAROSNI, EQ, 27-Aug-2020,180.95,182.85,185,179.3,180.6,180.1,182.13,75975,138.37,1681,41986,55.26
SUTLEJTEX, EQ, 27-Aug-2020,24.35,24.9,24.9,23.55,24.05,24,24.12,49137,11.85,341,34026,69.25
SUULD, SM, 27-Aug-2020,29.5,30,30,30,30,30,30,96000,28.8,12,96000,100
SUVEN, EQ, 27-Aug-2020,53.6,53.65,55.5,53,53.6,53.85,54.18,830605,450.06,4661,441371,53.14
SUVENPHAR, EQ, 27-Aug-2020,698.1,700,706.7,682.2,687,687.95,697.93,184981,1291.05,6262,123170,66.59
SUZLON, EQ, 27-Aug-2020,3.85,3.85,3.95,3.8,3.9,3.9,3.86,16656267,643.18,6813,9301069,55.84
SVLL, SM, 27-Aug-2020,83,83.3,83.3,83.3,83.3,83.3,83.3,1000,0.83,1,1000,100
SWANENERGY, EQ, 27-Aug-2020,133,133.4,134.9,131.1,134.6,132.9,132.31,121123,160.26,4371,17696,14.61
SWARAJENG, EQ, 27-Aug-2020,1630.2,1655.15,1655.15,1620.5,1635.4,1638.45,1640.05,14506,237.9,1776,9760,67.28
SWELECTES, BE, 27-Aug-2020,151.1,147,156,143.6,146.5,147.25,148.05,9631,14.26,201, -, -
SWSOLAR, EQ, 27-Aug-2020,277.4,278.8,279.25,270.65,272.65,273.1,274.08,216601,593.65,4517,122862,56.72
SYMPHONY, EQ, 27-Aug-2020,930.05,935,935.9,905.65,912.8,912.65,919.24,69945,642.96,5304,26634,38.08
SYNCOM, EQ, 27-Aug-2020,1.8,1.8,1.85,1.75,1.85,1.85,1.8,199984,3.59,284,129174,64.59
SYNGENE, EQ, 27-Aug-2020,491.75,494.25,496.65,483,486.9,489.35,489.79,1379821,6758.19,29187,1171743,84.92
TAINWALCHM, EQ, 27-Aug-2020,53.65,54,56.9,51,51.15,51.5,52.81,59271,31.3,1336,29842,50.35
TAJGVK, EQ, 27-Aug-2020,143.8,144.7,158.3,143.25,154.8,155.95,153.42,1387100,2128.13,15850,371305,26.77
TAKE, EQ, 27-Aug-2020,57.2,57.25,59.25,56.7,57,57.1,57.97,1253841,726.84,5984,665603,53.09
TALBROAUTO, EQ, 27-Aug-2020,134.55,134,137,130.1,131.85,132.45,133.9,49898,66.82,1612,28040,56.19
TALWALKARS, BZ, 27-Aug-2020,3.7,3.85,3.85,3.6,3.85,3.85,3.74,42077,1.57,67, -, -
TALWGYM, BZ, 27-Aug-2020,2.2,2.3,2.3,2.1,2.3,2.3,2.13,108413,2.31,97, -, -
TANLA, EQ, 27-Aug-2020,241.55,253.6,253.6,253.6,253.6,253.6,253.6,70186,177.99,351,70186,100
TANTIACONS, BE, 27-Aug-2020,1.85,1.85,1.85,1.85,1.85,1.85,1.85,11,0,1, -, -
TARACHAND, SM, 27-Aug-2020,35.5,35.5,35.5,35.5,35.5,35.5,35.5,2000,0.71,1,2000,100
TARMAT, EQ, 27-Aug-2020,42,42.9,42.9,40.5,41.05,41.2,41.58,23584,9.81,374,17775,75.37
TASTYBITE, EQ, 27-Aug-2020,12963,12950,13090,12750,12890,12875.15,12963.49,3459,448.41,695,2750,79.5
TATACAPHSG, N4, 27-Aug-2020,1040,1040,1040,1040,1040,1040,1040,300,3.12,3,300,100
TATACAPHSG, N6, 27-Aug-2020,1075,1065,1065,1065,1065,1065,1065,50,0.53,1,50,100
TATACAPHSG, NA, 27-Aug-2020,1111.25,1122,1125,1120,1120,1120,1123.48,201,2.26,3,201,100
TATACHEM, EQ, 27-Aug-2020,334.5,335,336.55,328.25,329.7,329.25,331.52,2475119,8205.52,32390,818347,33.06
TATACOFFEE, EQ, 27-Aug-2020,117.65,117.2,119.6,116.5,117.75,117.4,118.14,1212025,1431.93,9242,451891,37.28
TATACOMM, EQ, 27-Aug-2020,871.8,870,896,865,881,882.75,882.82,75021,662.3,4086,40108,53.46
TATACONSUM, EQ, 27-Aug-2020,549.15,552.8,553.85,543.5,545.65,544.65,546.12,2572198,14047.41,29927,1463083,56.88
TATAELXSI, EQ, 27-Aug-2020,1100.35,1104.05,1208.6,1104.05,1151.2,1153.75,1159.84,1802901,20910.71,61606,223943,12.42
TATAINVEST, EQ, 27-Aug-2020,839.7,845,852.9,836,837,841.25,845.94,30944,261.77,2550,12703,41.05
TATAMETALI, EQ, 27-Aug-2020,575.3,576.8,581.65,565.8,566.4,569.5,573.36,30710,176.08,2087,18497,60.23
TATAMOTORS, EQ, 27-Aug-2020,137.9,140.1,146.85,139.3,143.6,144.25,143.14,181382530,259625.63,527074,16664280,9.19
TATAMTRDVR, EQ, 27-Aug-2020,53.35,54.05,57.2,52.3,54.6,55.05,55.31,27176430,15031.36,60226,8511081,31.32
TATAPOWER, EQ, 27-Aug-2020,62.65,63.1,63.25,61.35,61.65,61.6,62.09,28622828,17772.74,49583,6107045,21.34
TATASTEEL, EQ, 27-Aug-2020,425,425.5,430.2,423,427.5,426.85,425.97,9549716,40678.93,93181,2094116,21.93
TATASTLBSL, EQ, 27-Aug-2020,25.35,25.4,25.6,25.1,25.4,25.45,25.29,1197949,303.01,1958,593235,49.52
TATASTLLP, EQ, 27-Aug-2020,313.05,316,325.15,316,318.9,318.35,320.19,50979,163.23,2014,32585,63.92
TATASTLPP, E1, 27-Aug-2020,63.95,63.95,65,62.2,63,62.75,63.81,252155,160.91,1537,197692,78.4
TBZ, EQ, 27-Aug-2020,37.25,37.5,39.45,36.45,39.1,38.85,38.18,603555,230.46,2578,352348,58.38
TCFSL, NA, 27-Aug-2020,1110,1110,1110,1110,1110,1110,1110,100,1.11,1,100,100
TCFSL, NB, 27-Aug-2020,1100,1100.05,1101.05,1100.05,1101.05,1101.05,1100.49,159,1.75,3,159,100
TCFSL, ND, 27-Aug-2020,1137.2,1138,1138,1136.15,1136.15,1137.72,1137.98,403,4.59,23,399,99.01
TCFSL, NF, 27-Aug-2020,1195.87,1191.01,1191.01,1191.01,1191.01,1191.01,1191.01,5,0.06,1,5,100
TCFSL, NH, 27-Aug-2020,1032,1030,1034,1030,1030.15,1030.15,1031.6,350,3.61,9,340,97.14
TCFSL, NJ, 27-Aug-2020,1062,1062,1062,1046,1047.07,1046.87,1055.02,145,1.53,8,137,94.48
TCFSL, NL, 27-Aug-2020,1078.76,1080,1080,1077,1078,1077.41,1077.97,239,2.58,10,239,100
TCI, EQ, 27-Aug-2020,228.4,229.55,231,225,226.55,226.85,226.58,25648,58.11,1163,18163,70.82
TCIDEVELOP, EQ, 27-Aug-2020,305.7,315.9,315.9,298.95,300.8,302.7,302.57,422,1.28,67,286,67.77
TCIEXP, EQ, 27-Aug-2020,844.65,854.85,865,831,835,839.15,847.54,44970,381.14,3720,16911,37.61
TCIFINANCE, EQ, 27-Aug-2020,5.75,5.7,5.9,5.7,5.8,5.7,5.76,12416,0.71,339,7298,58.78
TCNSBRANDS, EQ, 27-Aug-2020,410,423.95,463.9,416.05,443,443.15,448.93,207564,931.81,14302,77673,37.42
TCPLPACK, EQ, 27-Aug-2020,427.25,423.75,433.95,422,425,424.15,426.05,4220,17.98,150,3612,85.59
TCS, EQ, 27-Aug-2020,2253.5,2266,2287.35,2241.75,2250,2248.4,2265.38,3579397,81086.88,113510,1234036,34.48
TDPOWERSYS, EQ, 27-Aug-2020,129.7,130.85,130.85,125.3,127.4,127,127.11,14200,18.05,738,8606,60.61
TEAMLEASE, EQ, 27-Aug-2020,2326.65,2336.65,2413,2314.85,2370.35,2368.9,2358.42,14436,340.46,3773,7945,55.04
TECHIN, EQ, 27-Aug-2020,3.25,3.4,3.4,3.15,3.35,3.35,3.37,3829,0.13,22,3444,89.95
TECHM, EQ, 27-Aug-2020,732.85,735,746.35,732.45,736,735.6,739.35,3207128,23711.84,81726,1137248,35.46
TECHNOE, EQ, 27-Aug-2020,221.5,230,245,221,229,225.6,235.09,414117,973.53,7261,220575,53.26
TECHNOFAB, EQ, 27-Aug-2020,10.5,11,11,10.5,11,11,11,26686,2.94,68,23715,88.87
TEJASNET, EQ, 27-Aug-2020,64.4,63.5,64.85,61.2,62.05,61.95,61.94,382763,237.1,4254,258688,67.58
TEMBO, SM, 27-Aug-2020,170.5,170,170,170,170,170,170,2000,3.4,1,2000,100
TERASOFT, EQ, 27-Aug-2020,32.25,32.25,33.35,31.4,32.25,31.7,32.3,38554,12.45,382,24070,62.43
TEXINFRA, EQ, 27-Aug-2020,42.2,43.05,43.45,41.2,41.7,41.75,42.43,73673,31.26,491,59759,81.11
TEXMOPIPES, EQ, 27-Aug-2020,14.8,14.8,14.95,14.45,14.5,14.5,14.71,53324,7.85,180,40507,75.96
TEXRAIL, EQ, 27-Aug-2020,32.65,32.5,33.7,32.1,32.65,32.35,32.9,970367,319.24,5515,459899,47.39
TFCILTD, EQ, 27-Aug-2020,40.85,40.95,44.4,40.75,42.85,42.8,42.61,1346878,573.9,4700,925223,68.69
TFL, EQ, 27-Aug-2020,3.6,3.55,3.7,3.5,3.6,3.6,3.66,2321,0.08,10,2132,91.86
TGBHOTELS, EQ, 27-Aug-2020,6.95,7.25,7.25,7.25,7.25,7.25,7.25,21260,1.54,51,21260,100
THANGAMAYL, EQ, 27-Aug-2020,398.95,399.95,418,386.6,402,401.55,403.8,91705,370.3,5587,35796,39.03
THEINVEST, EQ, 27-Aug-2020,136,134.85,145,122.6,145,137.25,136.61,14615,19.97,162,6990,47.83
THEJO, SM, 27-Aug-2020,651,669.8,683.55,669,683.55,683.55,679.43,181200,1231.12,238,176600,97.46
THEMISMED, EQ, 27-Aug-2020,384.5,389.5,389.5,378,388,387.05,384.17,5311,20.4,357,3398,63.98
THERMAX, EQ, 27-Aug-2020,798.25,800,816.4,775,781.4,778.9,800.47,135039,1080.94,8420,61012,45.18
THIRUSUGAR, BZ, 27-Aug-2020,4.4,4.4,4.4,4.2,4.2,4.2,4.22,706,0.03,6, -, -
THOMASCOOK, EQ, 27-Aug-2020,36.95,37.5,37.5,35,36.4,36.3,36.43,351358,127.99,3291,251334,71.53
THOMASCOTT, BE, 27-Aug-2020,5.1,4.9,4.9,4.9,4.9,4.9,4.9,38,0,2, -, -
THYROCARE, EQ, 27-Aug-2020,759.5,763.8,774.45,751,753.7,753.6,761.35,130251,991.66,8829,42449,32.59
TI, EQ, 27-Aug-2020,17.7,17.7,17.85,17.3,17.6,17.35,17.48,53653,9.38,204,43354,80.8
TIDEWATER, EQ, 27-Aug-2020,4643.1,4630,4632.05,4556.25,4576,4580.35,4584.79,2056,94.26,585,1460,71.01
TIIL, EQ, 27-Aug-2020,305.75,317.95,317.95,289.05,294.65,292.9,295.15,13700,40.44,769,8805,64.27
TIINDIA, EQ, 27-Aug-2020,625.85,634.4,637.9,625.95,628.2,628.05,628.77,156932,986.75,3910,108074,68.87
TIJARIA, EQ, 27-Aug-2020,6.75,7.05,7.05,6.45,6.5,6.45,6.56,24565,1.61,162,24065,97.96
TIL, EQ, 27-Aug-2020,169,169,182.8,169,174.7,173.6,176.26,37682,66.42,1215,17215,45.68
TIMESGTY, EQ, 27-Aug-2020,25.9,26.95,27,25.4,26.9,26.6,26.36,4586,1.21,47,2801,61.08
TIMETECHNO, EQ, 27-Aug-2020,46.2,46.65,46.7,45,45.45,45.15,45.78,488114,223.48,2647,389514,79.8
TIMKEN, EQ, 27-Aug-2020,1138.75,1137,1153,1116.2,1127.45,1130.9,1136.34,50299,571.57,5151,27776,55.22
TINPLATE, EQ, 27-Aug-2020,147.4,147.6,151.75,147,147.1,147.55,148.85,501501,746.5,6371,141749,28.26
TIPSINDLTD, EQ, 27-Aug-2020,188.05,190,190.1,173.25,177.5,179.25,183.38,15199,27.87,1191,8135,53.52
TIRUMALCHM, EQ, 27-Aug-2020,71.7,72,74.5,71.7,72.3,72.3,72.79,480235,349.57,3255,196943,41.01
TIRUPATIFL, EQ, 27-Aug-2020,32,33.6,33.6,30.4,31.7,31.7,31.65,3969,1.26,24,3769,94.96
TITAN, EQ, 27-Aug-2020,1134.2,1140,1148.5,1127,1139.2,1137.65,1133.81,1459161,16544.15,52843,467701,32.05
TMRVL, EQ, 27-Aug-2020,9.75,10,10.2,9.8,9.95,9.85,10.03,194045,19.47,628,132857,68.47
TNPETRO, EQ, 27-Aug-2020,41.15,41.2,41.65,40.75,40.8,40.85,41.05,308396,126.6,1177,203440,65.97
TNPL, EQ, 27-Aug-2020,126.8,127.45,127.9,125.4,126,125.7,126.57,230903,292.25,3459,119924,51.94
TNTELE, BE, 27-Aug-2020,1.65,1.65,1.7,1.6,1.7,1.7,1.69,8212,0.14,12, -, -
TOKYOPLAST, EQ, 27-Aug-2020,61.5,62.8,63.25,61.2,62.85,62.8,62.32,9075,5.66,370,5316,58.58
TORNTPHARM, EQ, 27-Aug-2020,2755.2,2751,2779.8,2728.5,2752,2747.05,2756.08,613152,16898.97,25381,165888,27.05
TORNTPOWER, EQ, 27-Aug-2020,350.25,353.5,353.5,342.25,344.5,344.1,346.65,881069,3054.23,21920,265566,30.14
TOTAL, SM, 27-Aug-2020,23.65,24.8,24.8,24.8,24.8,24.8,24.8,6000,1.49,2,6000,100
TOUCHWOOD, EQ, 27-Aug-2020,51,50.5,51.95,49.35,51,51,51.17,1756,0.9,23,1690,96.24
TPLPLASTEH, EQ, 27-Aug-2020,141.6,142.55,146.65,133,141.9,140.15,139.12,19663,27.36,571,10896,55.41
TREEHOUSE, EQ, 27-Aug-2020,7.1,7,7.45,6.75,7.45,7.45,6.97,116342,8.1,248,72538,62.35
TRENT, EQ, 27-Aug-2020,649.9,653,672.8,647.05,649.1,648.8,660.39,1026246,6777.26,34412,464959,45.31
TRF, BE, 27-Aug-2020,91.35,94.5,94.5,89.65,92.95,92.1,92.73,9104,8.44,119, -, -
TRIDENT, EQ, 27-Aug-2020,6.7,6.7,6.75,6.7,6.75,6.7,6.72,3801492,255.61,11105,2383097,62.69
TRIGYN, EQ, 27-Aug-2020,58.85,59.95,61.7,56.65,59.8,60.3,60.1,183688,110.39,1752,113116,61.58
TRIL, EQ, 27-Aug-2020,10.7,10.7,10.8,10.4,10.5,10.45,10.47,119610,12.53,338,79799,66.72
TRITURBINE, EQ, 27-Aug-2020,73.5,74.5,77.35,73.2,74.75,75,74.92,701817,525.81,3604,590587,84.15
TRIVENI, EQ, 27-Aug-2020,78.15,75.9,77.5,75.5,76,75.85,76.3,733881,559.98,6946,344570,46.95
TTKHLTCARE, EQ, 27-Aug-2020,505.45,514,514.05,486.15,496.6,495,502.04,5785,29.04,393,4418,76.37
TTKPRESTIG, EQ, 27-Aug-2020,5842.75,5842.75,5900,5801.2,5861,5846.3,5851.24,2983,174.54,958,1095,36.71
TTL, EQ, 27-Aug-2020,37.7,37.85,38.9,36.65,38.9,38.45,38.2,18497,7.07,253,15828,85.57
TTML, EQ, 27-Aug-2020,3.5,3.5,3.55,3.45,3.5,3.5,3.5,656986,23,1015,419746,63.89
TV18BRDCST, EQ, 27-Aug-2020,34.15,34.4,34.8,33.8,34.05,34.3,34.23,4597992,1573.72,13104,2112033,45.93
TVSELECT, EQ, 27-Aug-2020,114.2,116.2,117.8,108.5,108.7,108.55,112.88,250038,282.24,3880,148593,59.43
TVSMOTOR, EQ, 27-Aug-2020,467.5,467.45,467.95,455,459.8,459.15,458.22,4260029,19520.16,45590,1072825,25.18
TVSSRICHAK, EQ, 27-Aug-2020,1583.65,1599,1599,1525.05,1553,1552.55,1561.93,18877,294.84,3188,7660,40.58
TVTODAY, EQ, 27-Aug-2020,228.95,230.35,235,230.35,232.55,233.05,232.73,97113,226.01,1808,71752,73.89
TVVISION, BE, 27-Aug-2020,2.1,2,2,2,2,2,2,3100,0.06,9, -, -
TWL, EQ, 27-Aug-2020,49.5,49.85,50.2,49,49.65,49.35,49.55,222389,110.19,1719,131058,58.93
UBL, EQ, 27-Aug-2020,1055.4,1059,1065.65,1041.2,1050.85,1045.15,1052.63,355751,3744.76,12511,50614,14.23
UCALFUEL, EQ, 27-Aug-2020,131.4,131.4,132,127.1,127.35,127.9,129.44,51839,67.1,1541,28897,55.74
UCOBANK, EQ, 27-Aug-2020,13.95,14.05,14.05,13.85,13.85,13.85,13.91,2206552,307.03,2676,1448288,65.64
UFLEX, EQ, 27-Aug-2020,345.6,346,361.65,346,355.8,353.45,355.51,440928,1567.56,7368,164666,37.35
UFO, EQ, 27-Aug-2020,84.75,86.6,89,85.5,88.2,88.15,87.7,1133458,994.09,8058,603882,53.28
UGARSUGAR, EQ, 27-Aug-2020,15.8,15.75,16.4,15.25,16.1,16.05,15.9,255245,40.58,1030,128371,50.29
UJAAS, EQ, 27-Aug-2020,4.45,4.55,4.6,4.35,4.5,4.55,4.48,890179,39.88,672,610447,68.58
UJJIVAN, EQ, 27-Aug-2020,255.25,256.1,256.9,252,254.1,253.95,254.26,1303177,3313.5,9896,408609,31.35
UJJIVANSFB, EQ, 27-Aug-2020,37,37.5,37.5,36.15,36.55,36.45,36.72,1980161,727.04,6617,1003270,50.67
ULTRACEMCO, EQ, 27-Aug-2020,4079.65,4096,4116.55,4025.8,4050.1,4047.15,4057.26,458042,18583.96,48366,203369,44.4
UMANGDAIRY, EQ, 27-Aug-2020,48.4,48.5,48.9,47.2,48,48.25,48.16,8523,4.1,193,5672,66.55
UMESLTD, BE, 27-Aug-2020,1.15,1.15,1.15,1.15,1.15,1.15,1.15,58,0,1, -, -
UNICHEMLAB, EQ, 27-Aug-2020,266.6,270,270,261.1,263,262.55,266.71,87457,233.26,3129,45286,51.78
UNIENTER, EQ, 27-Aug-2020,66,66,67.8,65,66.05,66,66.29,1896,1.26,41,1359,71.68
UNIONBANK, EQ, 27-Aug-2020,30.5,30.5,30.95,30.5,30.55,30.55,30.7,3869590,1187.99,8239,1696632,43.85
UNIPLY, EQ, 27-Aug-2020,5.55,5.6,5.65,5.5,5.6,5.6,5.61,685889,38.47,554,537739,78.4
UNITECH, BZ, 27-Aug-2020,1.7,1.7,1.75,1.7,1.75,1.75,1.74,1432999,24.95,481, -, -
UNITEDTEA, EQ, 27-Aug-2020,316.85,322,325,311.3,322.3,321.3,318.32,11690,37.21,354,7536,64.47
UNITY, BZ, 27-Aug-2020,1,1.05,1.05,0.95,0.95,0.95,1,13050,0.13,26, -, -
UNIVASTU, EQ, 27-Aug-2020,32.35,33.35,33.7,32,33.55,32.45,32.5,207453,67.43,106,203839,98.26
UNIVCABLES, EQ, 27-Aug-2020,161.1,162.8,163.8,157.3,158,158.45,159.98,49102,78.55,1604,28780,58.61
UNIVPHOTO, BE, 27-Aug-2020,220.95,210.1,223,210,220,221.3,214.64,3610,7.75,90, -, -
UPL, EQ, 27-Aug-2020,493.55,493.05,500,492.5,496.75,496.75,497.11,2426413,12061.95,35921,808443,33.32
URJA, EQ, 27-Aug-2020,2.95,3,3,2.95,3,2.95,2.97,1474075,43.84,1666,956771,64.91
USHAMART, EQ, 27-Aug-2020,27.8,28,32.4,27.9,30.85,31.2,29.9,2350859,702.91,4440,1578757,67.16
UTINEXT50, EQ, 27-Aug-2020,288.53,287.5,289,283.3,289,288.86,287.24,840,2.41,27,801,95.36
UTINIFTETF, EQ, 27-Aug-2020,1227.1,1231.3,1237.5,1225.01,1225.01,1227.44,1232.48,760,9.37,35,750,98.68
UTISENSETF, EQ, 27-Aug-2020,416,420,420,413,413.01,413.01,418.01,101,0.42,13,96,95.05
UTISXN50, EQ, 27-Aug-2020,300.55,317,320,316.5,316.5,316.5,318.96,12,0.04,5,10,83.33
UTTAMSTL, EQ, 27-Aug-2020,6.35,6.35,6.55,6.35,6.45,6.45,6.42,105389,6.76,209,81859,77.67
UTTAMSUGAR, EQ, 27-Aug-2020,91.9,93,93.9,90,91.6,91.35,91.92,116694,107.27,1867,42289,36.24
UVSL, EQ, 27-Aug-2020,0.5,0.55,0.55,0.5,0.55,0.55,0.53,7860985,41.39,1604,3768262,47.94
V2RETAIL, EQ, 27-Aug-2020,60.95,61.2,62.95,60.05,60.3,60.45,60.99,191822,117,1472,141778,73.91
VADILALIND, EQ, 27-Aug-2020,665.7,677,692,670.1,680,681,680.57,27255,185.49,1270,16734,61.4
VAIBHAVGBL, EQ, 27-Aug-2020,1799.4,1809,1839.9,1781,1785.2,1790.05,1802.9,10162,183.21,1418,6542,64.38
VAISHALI, EQ, 27-Aug-2020,44.15,45,45.5,42.3,44,43.8,44.2,8502,3.76,220,6145,72.28
VAKRANGEE, EQ, 27-Aug-2020,29.9,29.9,29.95,28.05,29.05,29.1,28.84,6432461,1854.81,35631,4290255,66.7
VARDHACRLC, EQ, 27-Aug-2020,31.85,31.95,32.25,31,31.5,31.65,31.67,29203,9.25,198,23174,79.35
VARDMNPOLY, EQ, 27-Aug-2020,9.05,8.85,9.35,8.65,9.3,9.25,9.16,27152,2.49,58,17407,64.11
VARROC, EQ, 27-Aug-2020,336.1,339.7,340,331.45,332.95,332.65,335.18,164822,552.45,5342,77927,47.28
VASCONEQ, EQ, 27-Aug-2020,11.8,12.1,12.1,11.4,11.7,11.7,11.78,488935,57.58,808,332595,68.02
VASWANI, EQ, 27-Aug-2020,6.55,6.7,6.85,6.25,6.6,6.6,6.64,24934,1.66,106,21142,84.79
VBL, EQ, 27-Aug-2020,767.05,769,773.65,755,757.7,760.45,765,120061,918.46,5177,40220,33.5
VEDL, EQ, 27-Aug-2020,128.95,129.3,129.3,126.1,128.15,127.85,127.63,21935103,27996.45,65376,14513245,66.16
VENKEYS, EQ, 27-Aug-2020,1470.05,1456.5,1483.9,1417.6,1428.85,1429.75,1448.07,332672,4817.32,21098,82218,24.71
VENUSREM, BE, 27-Aug-2020,98.35,94,103.25,93.45,101.5,100.35,101.59,189226,192.23,752, -, -
VERTOZ, EQ, 27-Aug-2020,133.15,136.5,138,128,128,128.8,131.28,57160,75.04,760,39634,69.34
VESUVIUS, EQ, 27-Aug-2020,999.8,1005.05,1025,984,984,986.15,995.93,3514,35,462,2200,62.61
VETO, EQ, 27-Aug-2020,46.75,46.8,48,45.7,45.8,46.2,46.84,15909,7.45,211,12596,79.18
VGUARD, EQ, 27-Aug-2020,175.95,177.9,182.6,176,176.5,176.55,179.24,2481688,4448.24,22705,895250,36.07
VHL, EQ, 27-Aug-2020,1494.4,1509.9,1536.75,1490,1505,1504.95,1507.7,1250,18.85,175,1027,82.16
VICEROY, BE, 27-Aug-2020,2.85,2.95,2.95,2.75,2.85,2.8,2.83,39119,1.11,72, -, -
VIDEOIND, BZ, 27-Aug-2020,2.05,2.1,2.1,2,2,2,2.04,383212,7.82,247, -, -
VIDHIING, EQ, 27-Aug-2020,87.35,88.45,88.45,86.4,88.4,87.5,87.18,81145,70.74,1044,63742,78.55
VIJIFIN, EQ, 27-Aug-2020,0.6,0.6,0.65,0.55,0.65,0.6,0.59,96782,0.58,66,52148,53.88
VIKASECO, BE, 27-Aug-2020,10.75,10.35,10.45,10.25,10.25,10.25,10.25,200332,20.54,362, -, -
VIKASMCORP, EQ, 27-Aug-2020,18.6,18.6,19.5,18.5,19.5,19.5,19.05,7304550,1391.57,9207,5586272,76.48
VIKASPROP, EQ, 27-Aug-2020,3.45,3.45,3.5,3.4,3.5,3.45,3.46,1005530,34.84,20071,851343,84.67
VIKASWSP, EQ, 27-Aug-2020,6.85,6.85,6.95,6.6,6.75,6.7,6.68,250065,16.7,348,206654,82.64
VIMTALABS, BE, 27-Aug-2020,111.3,110.6,113.5,110,110.25,110.15,110.94,26066,28.92,238, -, -
VINATIORGA, EQ, 27-Aug-2020,1095.45,1103,1139,1080,1085,1084.35,1107.19,298291,3302.64,15184,108762,36.46
VINDHYATEL, EQ, 27-Aug-2020,943.9,943.9,951.55,922.1,935,934.45,934.67,10675,99.78,1048,6543,61.29
VINYLINDIA, EQ, 27-Aug-2020,113.85,114.9,115.7,111.1,112.1,112.05,112.94,170687,192.77,2962,93852,54.98
VIPCLOTHNG, EQ, 27-Aug-2020,9.05,9.15,9.5,8.6,9.5,9.5,9.09,251486,22.86,561,145929,58.03
VIPIND, EQ, 27-Aug-2020,300.5,301,308.7,300.5,303.2,303.05,305.2,959847,2929.47,19288,373762,38.94
